GPS_X,GPS_Y
18.909444444444443,50.36086111111111
18.93005555555556,50.34513888888889
18.863305555555556,50.35502777777778
18.928055555555556,50.32827777777778
18.910249999999998,50.354055555555554
18.863861111111113,50.33036111111112
18.89775,50.33658333333334
18.873166666666666,50.396388888888886
18.930111111111113,50.35583333333334
18.913361111111108,50.35369444444444
18.888277777777777,50.33502777777778
18.910888888888888,50.34891666666667
18.910833333333333,50.353944444444444
18.84497222222222,50.34502777777778
18.87788888888889,50.33872222222222
18.84172222222222,50.35311111111111
18.891166666666667,50.37452777777778
18.943638888888888,50.32505555555556
18.90694444444444,50.35475
18.888166666666667,50.33491666666667
18.812555555555555,50.38780555555555
18.79713888888889,50.392472222222224
18.94136111111111,50.33069444444445
18.889055555555554,50.334472222222225
18.80291666666667,50.39702777777778
18.922055555555556,50.35797222222222
18.936305555555556,50.350972222222225
18.903055555555554,50.361916666666666
18.873166666666666,50.3555
18.932194444444445,50.34180555555556
18.91597222222222,50.37136111111111
18.848555555555553,50.37025
18.80291666666667,50.39705555555555
18.893944444444443,50.331722222222226
18.880333333333333,50.398694444444445
18.92716666666667,50.32355555555556
18.93375,50.325722222222225
18.931694444444446,50.35469444444445
18.903027777777776,50.36194444444445
18.856,50.35772222222222
18.890166666666666,50.351333333333336
18.909277777777778,50.35538888888889
18.860583333333334,50.35219444444444
18.91397222222222,50.35477777777778
18.914166666666667,50.34377777777778
18.891166666666667,50.337722222222226
18.899722222222223,50.337361111111115
18.856250000000003,50.350861111111115
18.92163888888889,50.346361111111115
18.847277777777776,50.37233333333334
18.912666666666667,50.35194444444445
18.926472222222223,50.346250000000005
18.90383333333333,50.33902777777778
18.920305555555558,50.34466666666667
18.93038888888889,50.351055555555554
18.866583333333335,50.396027777777775
18.903027777777776,50.36194444444445
18.92591666666667,50.33361111111111
18.937277777777776,50.359500000000004
18.971944444444443,50.30233333333333
18.95911111111111,50.28497222222222
18.947194444444445,50.31513888888889
18.947,50.31027777777778
18.9455,50.30163888888889
18.94286111111111,50.29333333333333
18.937694444444446,50.26938888888889
18.949722222222224,50.308277777777775
18.954472222222222,50.29527777777778
18.948722222222223,50.276666666666664
18.948972222222224,50.303444444444445
18.947472222222224,50.27836111111111
18.930833333333336,50.27338888888889
18.935194444444445,50.297333333333334
18.950888888888887,50.29475
18.94975,50.30788888888888
18.957444444444445,50.276805555555555
18.942583333333335,50.28447222222222
18.941833333333335,50.28519444444444
18.933722222222222,50.26730555555555
18.95575,50.29577777777778
18.936583333333335,50.29427777777778
18.94547222222222,50.30191666666666
18.947,50.30327777777777
19.343333333333334,50.87588888888889
18.967388888888888,50.7545
19.117833333333333,50.7075
19.275555555555556,50.70858333333334
18.97122222222222,50.77458333333333
18.961388888888887,50.78136111111111
18.962083333333332,50.78136111111111
18.97733333333333,50.77616666666667
18.936555555555557,50.779444444444444
18.94413888888889,50.76730555555555
18.97047222222222,50.78841666666666
18.965027777777777,50.78483333333333
18.971277777777775,50.77719444444444
18.937083333333334,50.77838888888889
18.95175,50.76866666666667
18.939194444444446,50.76605555555555
18.96388888888889,50.78019444444444
18.99488888888889,50.78172222222222
18.971277777777775,50.77719444444444
18.967666666666666,50.77344444444444
19.2665,50.96016666666667
19.253555555555554,50.927388888888885
19.52225,50.70716666666667
19.576805555555556,50.88972222222222
19.168833333333335,50.96394444444445
19.16877777777778,50.963972222222225
19.16877777777778,50.96394444444445
19.117805555555556,50.80441666666666
19.105,50.82563888888889
19.041694444444445,50.79447222222222
19.132444444444445,50.83975
19.157166666666665,50.802
19.166555555555554,50.88161111111111
19.131583333333335,50.79827777777778
19.131555555555558,50.82066666666667
19.126583333333333,50.784527777777775
19.124166666666667,50.84941666666667
19.09375,50.75072222222222
19.11252777777778,50.81491666666666
19.088916666666666,50.79497222222222
19.11238888888889,50.81188888888889
19.141,50.830444444444446
19.111444444444444,50.79969444444444
19.112194444444444,50.80697222222222
19.161805555555553,50.80708333333333
19.113694444444445,50.807111111111105
19.16297222222222,50.839222222222226
19.11402777777778,50.81336111111111
19.088388888888886,50.82325
19.110472222222224,50.79405555555555
19.135416666666668,50.828
19.10852777777778,50.79569444444444
19.143333333333334,50.784305555555555
19.117694444444446,50.770694444444445
19.13911111111111,50.78183333333333
19.093194444444443,50.82472222222223
19.11238888888889,50.811277777777775
19.1425,50.78422222222222
19.119194444444446,50.82588888888889
19.119194444444446,50.82588888888889
19.15694444444444,50.80697222222222
19.104444444444447,50.81680555555556
19.137444444444444,50.78661111111111
19.156694444444444,50.780499999999996
19.113722222222222,50.807111111111105
19.133055555555558,50.79475
19.138694444444443,50.812888888888885
19.111333333333334,50.799527777777776
19.110833333333336,50.82752777777778
19.099666666666664,50.82116666666667
19.08811111111111,50.81383333333333
19.111694444444446,50.825027777777784
19.114055555555556,50.81536111111111
19.087722222222222,50.81891666666667
19.151416666666666,50.770944444444446
19.05875,50.83786111111112
19.12702777777778,50.78461111111111
19.129083333333334,50.81777777777778
19.11872222222222,50.81733333333334
19.132694444444446,50.78966666666666
19.11813888888889,50.81169444444444
19.136972222222223,50.78136111111111
19.108805555555556,50.84391666666667
19.15983333333333,50.87425
19.111722222222223,50.80272222222222
19.13513888888889,50.80555555555555
19.09933333333333,50.810361111111106
19.09422222222222,50.76105555555556
19.050722222222223,50.79822222222222
19.13522222222222,50.817972222222224
19.1235,50.81738888888889
19.126583333333333,50.784527777777775
19.115444444444446,50.81713888888889
19.16338888888889,50.838
19.153305555555555,50.85772222222222
19.117722222222223,50.80138888888889
19.153388888888887,50.858444444444444
19.087444444444444,50.819
19.118055555555557,50.81388888888888
19.105861111111114,50.816833333333335
19.09669444444444,50.8205
19.12661111111111,50.784527777777775
19.11252777777778,50.81488888888889
19.14713888888889,50.780833333333334
19.150499999999997,50.77261111111111
19.12236111111111,50.81063888888889
19.097555555555555,50.82211111111111
19.079527777777777,50.83166666666667
19.112222222222222,50.824083333333334
19.117805555555556,50.800638888888884
19.12011111111111,50.838166666666666
19.137777777777778,50.81488888888889
19.088805555555556,50.81377777777777
19.057583333333334,50.83027777777778
19.131194444444446,50.81191666666666
19.11825,50.81691666666667
19.139388888888888,50.778888888888886
19.110833333333336,50.827444444444446
19.110083333333336,50.82188888888889
19.115111111111112,50.836000000000006
19.054861111111112,50.79705555555555
19.103222222222225,50.80555555555555
19.124805555555557,50.810361111111106
19.131194444444446,50.798249999999996
19.13497222222222,50.840833333333336
19.120805555555556,50.843
19.148083333333332,50.78619444444444
19.113972222222223,50.83177777777778
19.139583333333334,50.81169444444444
19.11991666666667,50.83947222222223
19.118666666666666,50.817305555555556
19.136388888888888,50.80983333333333
19.146,50.780611111111114
19.162888888888887,50.84027777777778
19.13383333333333,50.837805555555555
19.153916666666664,50.83583333333333
19.14361111111111,50.807027777777776
19.16413888888889,50.76752777777778
19.116555555555557,50.825583333333334
19.131666666666668,50.83880555555556
19.148805555555555,50.848333333333336
19.100694444444446,50.81030555555555
19.121944444444445,50.811749999999996
19.119722222222222,50.840611111111116
19.082694444444446,50.80947222222222
19.131805555555555,50.82641666666667
19.1425,50.78180555555556
19.14713888888889,50.77894444444444
19.132083333333334,50.82641666666667
19.129194444444444,50.78386111111111
19.113694444444445,50.81005555555555
19.20197222222222,50.819027777777784
19.04563888888889,50.82208333333334
19.05913888888889,50.820972222222224
19.126944444444444,50.793277777777774
19.108,50.8245
19.14388888888889,50.814027777777774
19.137,50.782777777777774
19.111222222222224,50.80277777777778
19.088944444444444,50.82347222222223
19.157,50.77802777777778
19.063083333333335,50.79863888888889
19.18138888888889,50.83986111111111
19.11802777777778,50.80716666666667
19.153916666666664,50.86108333333333
19.11088888888889,50.79833333333333
19.11427777777778,50.81933333333334
19.134805555555555,50.8365
19.1305,50.81586111111111
19.062333333333335,50.83555555555556
19.11797222222222,50.80588888888889
19.11927777777778,50.825833333333335
19.120305555555557,50.81172222222222
19.117194444444443,50.81744444444445
19.083916666666667,50.831388888888895
19.156444444444443,50.781444444444446
19.203916666666665,50.78883333333333
19.133888888888887,50.78066666666667
19.120833333333334,50.81202777777777
19.11336111111111,50.81952777777778
19.112361111111113,50.81488888888889
19.182472222222223,50.763555555555556
19.10402777777778,50.81027777777778
19.095222222222223,50.774388888888886
19.12777777777778,50.807694444444444
19.12891666666667,50.787055555555554
19.196444444444445,50.79925
19.119611111111112,50.83822222222222
19.155472222222222,50.83691666666667
19.01602777777778,50.785888888888884
19.073194444444443,50.76583333333333
19.11402777777778,50.81336111111111
19.119055555555555,50.83222222222223
19.087305555555556,50.794999999999995
19.144083333333334,50.807138888888886
19.10441666666667,50.81647222222222
19.13438888888889,50.77297222222222
19.10152777777778,50.85036111111111
19.118361111111113,50.82005555555556
19.131722222222223,50.81155555555555
18.1475,50.77861111111111
19.120916666666666,50.81188888888889
19.110916666666668,50.79830555555555
19.11041666666667,50.79416666666666
19.126333333333335,50.811499999999995
19.14825,50.786249999999995
19.162027777777777,50.807138888888886
19.197,50.760083333333334
19.129555555555555,50.80758333333333
19.14388888888889,50.78347222222222
19.106055555555557,50.81711111111112
19.12,50.812
19.111861111111114,50.82505555555556
19.093027777777777,50.82469444444445
19.114138888888892,50.81527777777777
19.140666666666664,50.78813888888889
19.132333333333335,50.81158333333333
19.13986111111111,50.816861111111116
19.1545,50.77397222222222
19.10891666666667,50.85016666666667
19.089166666666664,50.818333333333335
19.110083333333336,50.82486111111111
19.0945,50.81538888888888
19.122777777777777,50.82669444444445
19.10402777777778,50.81030555555555
19.08572222222222,50.808055555555555
19.143722222222223,50.78219444444444
19.118111111111112,50.809305555555554
19.153333333333332,50.80661111111111
19.132694444444446,50.78961111111111
19.106305555555558,50.808166666666665
19.093666666666664,50.80986111111111
19.118305555555555,50.80819444444444
19.17291666666667,50.76647222222222
19.0565,50.827000000000005
19.148777777777777,50.84825
19.114055555555556,50.81372222222222
19.05338888888889,50.77144444444444
19.129916666666666,50.817888888888895
19.10452777777778,50.78916666666667
19.096916666666665,50.81044444444444
19.126944444444444,50.79333333333333
19.136138888888887,50.80927777777777
19.14,50.811138888888884
19.087527777777776,50.81908333333334
19.134027777777778,50.823638888888894
19.11852777777778,50.82005555555556
19.133444444444443,50.794333333333334
19.12622222222222,50.77502777777778
19.118555555555556,50.81180555555555
19.11797222222222,50.80544444444444
19.118583333333333,50.82005555555556
19.05552777777778,50.76402777777778
19.087444444444444,50.819027777777784
19.090305555555556,50.795138888888886
19.106527777777778,50.812083333333334
19.112638888888892,50.81688888888889
19.12761111111111,50.77572222222222
19.11238888888889,50.798249999999996
19.1715,50.81186111111111
19.114222222222224,50.81769444444445
19.15469444444444,50.78138888888889
19.217166666666664,50.78944444444444
19.10163888888889,50.81027777777778
19.171666666666667,50.81608333333333
19.112361111111113,50.808027777777774
19.11388888888889,50.805388888888885
19.117055555555556,50.833083333333335
19.164111111111108,50.79336111111111
19.102666666666668,50.80394444444444
19.149166666666666,50.78638888888889
19.126166666666666,50.83491666666667
19.119777777777777,50.83952777777778
19.129916666666666,50.817888888888895
19.118222222222222,50.81580555555555
19.117305555555557,50.823750000000004
19.139222222222223,50.83947222222223
19.114083333333333,50.81525
19.1265,50.821555555555555
19.036611111111114,50.813916666666664
19.114250000000002,50.81933333333334
19.092694444444444,50.773555555555554
19.118361111111113,50.81527777777777
19.122555555555557,50.818444444444445
19.054277777777777,50.821444444444445
19.11797222222222,50.807249999999996
19.09497222222222,50.76683333333333
19.10413888888889,50.814277777777775
19.087805555555555,50.819
19.09161111111111,50.77325
19.08611111111111,50.786027777777775
19.143833333333333,50.78344444444444
19.13872222222222,50.812888888888885
19.091833333333334,50.79519444444444
19.15063888888889,50.78702777777777
19.161666666666665,50.76938888888889
19.12677777777778,50.79347222222222
19.104305555555555,50.81580555555555
19.107972222222223,50.824361111111116
19.11652777777778,50.81722222222223
19.152472222222222,50.84711111111111
19.108666666666668,50.7885
19.17666666666667,50.790749999999996
19.15225,50.84702777777778
19.128944444444446,50.81636111111111
19.139166666666664,50.78330555555556
19.13611111111111,50.82691666666667
19.131222222222224,50.79819444444444
19.040166666666668,50.77155555555555
19.143416666666667,50.78336111111111
19.11825,50.809305555555554
19.137638888888887,50.81830555555556
19.11152777777778,50.82516666666667
19.11663888888889,50.83336111111112
19.174472222222224,50.840472222222225
19.102472222222225,50.80394444444444
19.129694444444446,50.78369444444444
19.117,50.83247222222222
19.102611111111113,50.80386111111111
19.11175,50.82505555555556
19.136194444444445,50.83016666666667
19.119611111111112,50.83066666666667
19.122972222222224,50.82677777777778
19.12622222222222,50.84491666666667
19.122444444444444,50.79758333333333
19.102555555555558,50.80361111111111
19.18041666666667,50.81663888888889
19.065055555555556,50.82058333333334
19.143444444444444,50.784194444444445
19.107555555555557,50.79805555555556
19.15736111111111,50.775083333333335
19.117083333333333,50.80069444444444
19.148055555555555,50.78619444444444
19.131138888888888,50.79838888888889
19.07513888888889,50.824111111111115
19.148833333333332,50.84825
19.105583333333335,50.831694444444445
19.162,50.807111111111105
19.140527777777777,50.80591666666666
19.110111111111113,50.8305
19.119583333333335,50.832861111111114
19.099416666666666,50.82038888888889
19.087444444444444,50.819027777777784
19.097638888888888,50.81630555555555
19.143361111111112,50.78333333333333
19.129805555555556,50.800999999999995
19.113833333333336,50.805638888888886
19.109916666666667,50.797777777777775
19.130194444444445,50.81877777777778
19.162,50.76994444444444
19.087527777777776,50.819
19.496361111111113,50.856972222222225
19.236583333333336,50.94255555555555
19.129694444444446,50.72544444444445
19.12741666666667,50.72663888888889
19.133,50.73883333333333
19.010055555555557,50.690416666666664
19.327638888888888,50.96491666666667
18.995527777777777,50.703583333333334
19.25288888888889,50.838055555555556
19.233055555555556,50.83936111111112
19.236250000000002,50.839194444444445
19.15175,50.68272222222222
19.069194444444445,50.671277777777775
19.49127777777778,50.82430555555556
19.367805555555556,50.79719444444444
19.164777777777775,50.92761111111111
19.164555555555555,50.925333333333334
19.164805555555553,50.927638888888886
19.15244444444444,50.70402777777778
19.144444444444446,50.705333333333336
19.39697222222222,50.91755555555555
19.68861111111111,50.78047222222222
19.693,50.78247222222222
19.677,50.77180555555555
19.685222222222222,50.77475
19.6685,50.78344444444444
19.683,50.775166666666664
19.686222222222224,50.77458333333333
19.00363888888889,50.72697222222222
19.012055555555555,50.72997222222222
18.981749999999998,50.735083333333336
19.174333333333333,50.739222222222224
19.33872222222222,50.71202777777778
19.26952777777778,50.77730555555556
19.27477777777778,50.76875
19.079722222222223,50.91572222222222
19.079555555555554,50.9155
19.35816666666667,50.92222222222222
19.35291666666667,50.92041666666666
19.62622222222222,50.69483333333333
19.618111111111112,50.68261111111111
19.637138888888888,50.682694444444444
19.63222222222222,50.683138888888884
19.4965,50.827555555555556
19.180111111111113,50.89061111111111
19.163555555555554,50.897527777777775
19.123,50.89886111111111
19.120416666666667,50.897555555555556
19.123805555555556,50.89386111111111
19.213083333333334,50.91288888888889
19.72336111111111,50.77725
19.352972222222224,50.808611111111105
19.290722222222225,50.83211111111112
19.298472222222223,50.8205
19.29175,50.82483333333334
19.27275,50.82780555555556
19.26638888888889,50.85075
19.20925,50.909638888888885
19.20797222222222,50.90855555555555
19.20711111111111,50.90775
19.187833333333334,50.92491666666666
19.207416666666667,50.92258333333333
19.074944444444444,50.7245
19.06372222222222,50.70888888888889
19.071444444444445,50.70883333333334
19.078333333333333,50.70886111111111
19.071444444444445,50.70894444444445
19.0715,50.70891666666667
19.071555555555555,50.70894444444445
19.071444444444445,50.70894444444445
19.074194444444444,50.72386111111111
19.07022222222222,50.70888888888889
19.161055555555553,50.7355
19.160666666666664,50.72808333333334
19.15733333333333,50.739666666666665
19.705694444444443,50.821444444444445
19.267916666666665,50.753166666666665
19.266555555555556,50.74305555555556
19.24577777777778,50.75727777777778
19.26452777777778,50.75230555555556
19.225277777777777,50.760194444444444
19.196833333333334,50.76005555555555
19.225305555555554,50.76016666666667
19.17313888888889,50.692388888888885
19.40086111111111,50.90636111111111
19.380805555555558,50.73619444444444
19.15211111111111,50.71552777777778
19.146166666666666,50.708000000000006
19.147777777777776,50.715138888888895
19.16413888888889,50.69733333333333
19.608083333333333,50.759388888888886
19.4485,50.72502777777778
19.469527777777778,50.71747222222223
19.313555555555556,50.74908333333333
19.289305555555558,50.75241666666667
19.31113888888889,50.752027777777776
19.31388888888889,50.74877777777778
19.313916666666668,50.748666666666665
19.533583333333336,50.79622222222222
19.527916666666666,50.808972222222216
19.56936111111111,50.87294444444444
19.157722222222223,50.915
19.161277777777777,50.92027777777778
19.166944444444447,50.91522222222222
19.685916666666667,50.808972222222216
19.67941666666667,50.80133333333333
19.676861111111112,50.79841666666667
19.122805555555555,50.671305555555556
19.12252777777778,50.67058333333333
19.255555555555556,50.88363888888889
19.220527777777775,50.87588888888889
19.813305555555555,50.82588888888889
19.24602777777778,50.877972222222226
19.246000000000002,50.878055555555555
19.25552777777778,50.88363888888889
19.136527777777776,50.93094444444444
19.138944444444444,50.930638888888886
19.330333333333332,50.897527777777775
19.330305555555555,50.897527777777775
19.32997222222222,50.89797222222222
19.33277777777778,50.89041666666667
19.322944444444445,50.89052777777778
19.204277777777776,50.85452777777778
19.213666666666665,50.870583333333336
19.204694444444442,50.85475
19.225027777777775,50.865500000000004
19.219666666666665,50.86091666666667
19.03441666666667,50.70344444444445
19.250222222222224,50.818583333333336
19.252972222222223,50.818361111111116
19.37536111111111,50.87016666666667
19.348499999999998,50.86486111111111
19.25177777777778,50.79741666666666
19.25686111111111,50.79736111111111
19.256555555555554,50.79738888888889
19.07063888888889,50.66488888888889
19.603611111111114,50.67208333333333
19.615833333333335,50.65991666666667
19.603555555555555,50.67208333333333
19.165166666666664,50.99444444444445
19.16583333333333,50.98708333333333
19.16927777777778,50.94283333333333
19.17288888888889,50.74588888888889
19.17613888888889,50.75047222222222
19.365166666666667,50.983666666666664
19.33088888888889,50.76880555555555
19.131555555555558,50.68561111111111
19.131888888888888,50.685805555555554
19.28097222222222,50.83708333333333
19.269194444444445,50.84836111111111
19.276833333333332,50.83722222222222
19.281027777777776,50.83708333333333
19.2675,50.837500000000006
19.28986111111111,50.83752777777778
19.386666666666667,50.97163888888889
19.382666666666665,50.971694444444445
19.391861111111112,50.969166666666666
19.290944444444445,50.997055555555555
19.30011111111111,51.007083333333334
19.30988888888889,50.912305555555555
19.299750000000003,50.907805555555555
19.4455,50.833333333333336
19.15211111111111,50.75127777777778
19.15647222222222,50.756166666666665
19.155194444444444,50.75491666666667
19.130083333333335,50.74505555555556
19.153527777777775,50.745111111111115
19.135416666666668,50.742694444444446
19.156,50.741194444444446
19.14527777777778,50.74780555555556
19.153055555555554,50.74744444444445
19.002305555555555,50.783944444444444
19.084722222222222,50.67008333333333
19.125416666666666,50.675999999999995
19.125333333333334,50.675805555555556
19.33897222222222,50.80994444444444
19.12752777777778,50.67916666666667
19.125222222222224,50.67597222222222
19.414277777777777,50.936166666666665
19.12513888888889,50.67583333333333
19.415388888888888,50.936416666666666
19.16211111111111,50.71066666666667
19.742833333333333,50.82058333333334
19.332083333333333,50.730694444444445
19.331805555555555,50.731500000000004
19.329,50.723888888888894
19.42913888888889,50.704527777777784
19.429277777777777,50.70466666666667
19.42891666666667,50.70422222222223
19.222055555555553,50.921527777777776
19.224055555555555,50.92380555555555
19.223333333333333,50.924
19.22386111111111,50.92388888888889
19.22386111111111,50.92388888888889
19.22397222222222,50.92391666666666
19.012166666666666,50.79244444444444
19.005277777777778,50.80394444444444
19.317027777777778,51.02086111111111
19.526666666666667,50.82416666666667
19.535861111111114,50.82472222222223
19.541722222222223,50.82377777777778
19.526777777777777,50.824194444444444
19.211777777777776,50.333222222222226
19.371305555555555,50.35347222222222
19.334666666666667,50.30877777777778
19.320194444444443,50.330333333333336
19.19547222222222,50.320972222222224
19.175722222222223,50.32127777777778
19.253888888888888,50.33625
19.231888888888886,50.342305555555555
19.175444444444445,50.319472222222224
19.233027777777775,50.39
19.26211111111111,50.374916666666664
19.215722222222222,50.31738888888889
19.257277777777777,50.315555555555555
19.20808333333333,50.33091666666667
19.162694444444444,50.316833333333335
19.240750000000002,50.379805555555556
19.232194444444442,50.31738888888889
19.25588888888889,50.379
19.363444444444447,50.35191666666667
19.355222222222224,50.35225
19.307555555555556,50.35469444444445
19.227083333333333,50.33513888888889
19.278222222222222,50.378083333333336
19.21661111111111,50.33830555555556
19.24888888888889,50.34091666666667
19.313472222222224,50.314027777777774
19.279027777777777,50.31483333333333
19.191972222222223,50.367694444444446
19.207555555555555,50.328833333333336
19.224194444444443,50.33775
19.286416666666668,50.31261111111111
19.30027777777778,50.31766666666667
19.293166666666668,50.317083333333336
19.316166666666668,50.31352777777777
19.186583333333335,50.30469444444444
19.166055555555555,50.324222222222225
19.20863888888889,50.34391666666667
19.184555555555555,50.325611111111115
19.226666666666667,50.33486111111112
19.17327777777778,50.32486111111111
19.278916666666667,50.31483333333333
19.21286111111111,50.322972222222226
19.219916666666666,50.34619444444445
19.221277777777775,50.329
19.214555555555556,50.32325
19.268916666666666,50.315083333333334
19.200527777777776,50.324111111111115
19.213555555555555,50.31747222222223
19.226305555555555,50.335166666666666
19.207277777777776,50.31716666666667
19.232805555555554,50.39008333333333
19.36388888888889,50.35202777777778
19.18627777777778,50.32566666666667
19.224944444444443,50.337611111111116
19.2335,50.331388888888895
19.207416666666667,50.322583333333334
19.25047222222222,50.36663888888889
19.31227777777778,50.30619444444444
19.23122222222222,50.34263888888889
19.380166666666668,50.335972222222225
19.214583333333334,50.330333333333336
19.25186111111111,50.419694444444445
19.186611111111112,50.32066666666667
19.23813888888889,50.34
19.226305555555555,50.335166666666666
19.224277777777775,50.33638888888889
19.231888888888886,50.342305555555555
19.25825,50.37591666666667
19.215083333333332,50.33052777777778
19.273833333333332,50.312416666666664
19.20883333333333,50.31758333333334
19.195222222222224,50.32069444444445
19.329083333333333,50.35047222222222
19.194861111111113,50.32625
19.23183333333333,50.31652777777777
19.263527777777778,50.33572222222222
19.215305555555556,50.330222222222226
19.262055555555555,50.374944444444445
19.246111111111112,50.31597222222222
